date,Product,Sales,Price Discount,In-Store Promo,Catalogue Promo,Store End Promo,Google_Mobility,Covid_Flag,V_DAY,EASTER,CHRISTMAS
2020-08-02,SKU6,69799.0,0.55,1.0,0.0,1.0,-11.65,1.0,0.0,0.0,0.0
2020-08-09,SKU6,26276.0,0.44,0.0,0.0,0.0,-13.23,1.0,0.0,0.0,0.0
2020-08-16,SKU6,7722.0,0.29,1.0,0.0,1.0,-20.35,1.0,0.0,0.0,0.0
2020-08-23,SKU6,16009.0,0.45,0.0,0.0,0.0,-19.41,1.0,0.0,0.0,0.0
2020-08-30,SKU6,8158.0,0.29,0.0,1.0,0.0,-18.83,1.0,0.0,0.0,0.0
2020-09-06,SKU6,29805.0,0.44,0.0,0.0,0.0,-16.44,1.0,0.0,0.0,0.0
2020-09-13,SKU6,8164.0,0.29,0.0,1.0,1.0,-7.28,1.0,0.0,0.0,0.0
2020-09-20,SKU6,80769.0,0.54,1.0,0.0,1.0,-9.87,1.0,0.0,0.0,0.0
2020-09-27,SKU6,21692.0,0.44,1.0,0.0,1.0,-7.79,1.0,0.0,0.0,0.0
2020-10-04,SKU6,23072.0,0.44,1.0,0.0,1.0,-9.73,1.0,0.0,0.0,0.0
2020-10-11,SKU6,42044.0,0.44,0.0,1.0,0.0,-7.39,1.0,0.0,0.0,0.0
2020-10-18,SKU6,96619.0,0.54,0.0,1.0,0.0,-7.56,1.0,0.0,0.0,0.0
2020-10-25,SKU6,115798.0,0.52,0.0,1.0,0.0,-8.39,1.0,0.0,0.0,0.0
2020-11-01,SKU6,152186.0,0.54,1.0,0.0,1.0,-7.43,1.0,0.0,0.0,0.0
2020-11-08,SKU6,26445.0,0.44,1.0,0.0,1.0,-5.95,1.0,0.0,0.0,0.0
2020-11-15,SKU6,26414.0,0.44,0.0,0.0,0.0,-7.2,1.0,0.0,0.0,0.0
2020-11-22,SKU6,,,,,,,,,,
2020-11-29,SKU6,,,,,,,,,,
2020-12-06,SKU6,,,,,,,,,,
2020-12-13,SKU6,,,,,,,,,,
2020-12-20,SKU6,,,,,,,,,,
2020-12-27,SKU6,,,,,,,,,,
